seed,lr,mse,mae,rmse,rse,mape,wape,smape,raw_mae,raw_rmse,raw_wape,raw_smape,inference_time_ms,od_10_8_mae_raw,od_10_8_rmse_raw,od_10_8_wape_raw,run,seq_len
42.0,0.001,0.0019473286811262,0.0169072598218917,0.0441285483539104,0.0971226394176483,0.2818566262722015,0.1529731899499893,30.24858283996582,1119130.25,6452550.563391193,0.1321742832660675,25.88913345336914,4.832861466644924,719753.3125,1240475.5,0.0793904811143875,0,24
43.0,0.001,0.0019871592521667,0.0169577188789844,0.0445775650441646,0.0991091802716255,0.2795805335044861,0.1534297466278076,30.539241790771484,1118723.25,6339558.114629757,0.1321261972188949,25.915639877319336,4.8457925798963215,720205.375,1248431.625,0.0794403478503227,1,24
44.0,0.001,0.0019728865008801,0.0169129632413387,0.0444171875715255,0.0983973294496536,0.2817950844764709,0.1530248075723648,30.20160484313965,1115791.75,6369152.245664096,0.1317799687385559,25.993541717529297,6.980496506682054,720916.875,1249370.0,0.0795188248157501,2,24
45.0,0.001,0.0019658687524497,0.0169307738542556,0.0443381182849407,0.0980473160743713,0.2813073694705963,0.153185948729515,30.02511215209961,1116973.875,6455332.060812984,0.1319195926189422,26.06899642944336,3.3137961400007043,720094.4375,1248320.0,0.0794281065464019,3,24
46.0,0.001,0.0019547266419976,0.0169130656868219,0.0442122891545295,0.0974916145205497,0.281476080417633,0.1530257314443588,30.34941291809082,1116557.5,6373248.985880907,0.1318704187870025,26.002731323242188,3.3816728200084376,720580.125,1250363.625,0.0794816836714744,4,24
