mse,mae,rmse,rse,mape,wape,smape,inference_time_ms,run,fit_time_s
0.002766662149348479,0.017559895017436628,0.05259906985250289,0.13798671840425267,0.3155885186759255,0.15887810838422395,29.007950527787983,1.9945284006098518,0,650.5282077789307
0.002695531635018505,0.017440587806834423,0.0519185095608349,0.1344390983043026,0.3153902130545346,0.15779864270870286,29.11660942041181,1.322317800077144,1,654.4183917045593
0.0026603679220540007,0.017391072903288514,0.051578754560904244,0.13268531519058788,0.31348987534564926,0.1573506426378374,28.930634682268007,1.3345437997486442,2,636.84943318367
0.0027204742658364692,0.017494242427635986,0.052158165859589704,0.13568310700111805,0.31326027875187507,0.15828409804032986,29.036387184608635,1.1730036003427813,3,638.376592874527
0.00270345086488951,0.0174928081143126,0.05199471958660331,0.1348340683017944,0.3185322486196165,0.15827112068554366,29.115534494084923,1.3971758002298884,4,646.8266501426697
