mse,mae,rmse,rse,mape,wape,smape,mse_in_range,n_out_of_range,frac_err_out_of_range,branch_mse_stwaveformer,branch_mse_in_range_stwaveformer,dm_stat_vs_stwaveformer,dm_p_vs_stwaveformer,branch_mse_xgboost,branch_mse_in_range_xgboost,dm_stat_vs_xgboost,dm_p_vs_xgboost,branch_mse_lightgbm_res,branch_mse_in_range_lightgbm_res,dm_stat_vs_lightgbm_res,dm_p_vs_lightgbm_res,blend_time_ms,inference_time_ms,stacking_fit_time_s,selected_loss,selected_scope,mean_w_stwaveformer,mean_w_xgboost,mean_w_lightgbm_res,run
0.00407369608100182,0.038455505577960056,0.06382551277507936,0.03900632649147858,0.20460923174519868,0.07651566263109304,28.58375828794642,0.003971425350755453,47,0.02530110999941826,0.01544545404613018,0.015349498018622398,-134.873266992803,0.0,0.005542967934161425,0.005441447254270315,-69.97591125211571,0.0,0.0047702123410999775,0.004667868837714195,-82.4168126056601,0.0,0.02592131579005677,15.08900715776738,25.76481852900008,mse,perflow,0.006002613343298435,0.16270244121551514,0.8312950134277344,0
0.003974651719443186,0.03789197841680688,0.06304483895961022,0.0380579600381947,0.20164743397854765,0.07539440174794483,28.430250139452536,0.003872150322422385,47,0.025984609499573708,0.015056783333420753,0.014941127970814705,-139.82524223507409,0.0,0.005473597440868616,0.00537335779517889,-59.704407008638775,0.0,0.004693473223596811,0.004590666387230158,-72.55020241933309,0.0,0.0239349999985375,16.094031389453498,29.661118778999935,mse,perflow,0.006514905020594597,0.16470938920974731,0.8287757039070129,1
0.004001708951731669,0.03804129736429457,0.06325906221034001,0.03831703759715211,0.2043733039420734,0.07569150454346617,28.530155205750013,0.0038987661246210337,47,0.025920432060956955,0.01466959249228239,0.01456932071596384,-129.56028509872556,0.0,0.005488675087690353,0.0053880177438259125,-60.18031733696813,0.0,0.004712196066975594,0.004608565010130405,-69.15765662264303,0.0,0.02527094737184885,12.502185957834245,21.330789895000066,mse,perflow,0.006361848209053278,0.17398899793624878,0.8196491599082947,2
0.00403324037053884,0.03821763244601635,0.0635077977144448,0.03861895624603413,0.20409538072496902,0.07604236186338093,28.563494695413166,0.003929405938833952,47,0.025940481573343277,0.014773697592318058,0.0146722923964262,-127.79658162466498,0.0,0.005505566485226154,0.005402462091296911,-64.51877750972808,0.0,0.0047369105741381645,0.004632843658328056,-73.76906043115834,0.0,0.024771157894208858,16.00312157884577,22.34784016200001,mse,perflow,0.006283595226705074,0.16825801134109497,0.8254583477973938,3
0.004026587747237503,0.03810652250515407,0.06345539966966958,0.038555256256796615,0.2037940032102182,0.075821284266761,28.500903220289143,0.0039215609431266785,47,0.026279177516698837,0.015100561082363129,0.01499561220407486,-120.75677285136629,0.0,0.0055427043698728085,0.005441688932478428,-56.39055802328165,0.0,0.0047780899330973625,0.0046724192798137665,-66.5421352552768,0.0,0.02565321052603203,13.858179736617833,22.363219321000088,mse,perflow,0.006602903828024864,0.18241512775421143,0.8109819889068604,4
