epoch,seed,lr,train_loss,val_loss
1,42,0.001,0.012146237286708779,0.012077616266906262
2,42,0.0009999383779245895,0.011854442782044753,0.011737014514704545
3,42,0.000999753526902683,0.011720117113871739,0.011666100025177002
4,42,0.0009994454925435043,0.011705850137052186,0.01171054103722175
5,42,0.000999014350849922,0.011679424471569107,0.011642289459705352
6,42,0.0009984602081996978,0.011676912108724706,0.011761737726628781
7,42,0.0009977832013192388,0.011674294905313229,0.011626853235065937
8,42,0.0009969834972498627,0.011660147315856375,0.011636121347546578
9,42,0.000996061293306582,0.011673856606746153,0.011622539423406124
10,42,0.0009950168170294207,0.011649569345150235,0.011720056769748528
11,42,0.0009938503261272716,0.01165861325662576,0.011653011428813139
12,42,0.0009925621084143099,0.011649439568999963,0.011610026843845845
13,42,0.0009911524817389804,0.01164365158083334,0.011587641723453999
14,42,0.0009896217939055723,0.011641138662400711,0.011904962013165156
15,42,0.0009879704225884047,0.011618223550585215,0.011577618432541688
16,42,0.0009861987752386398,0.011612451517772834,0.011534757651388646
17,42,0.0009843072889837514,0.01160742195917874,0.0116057284673055
18,42,0.0009822964305196704,0.011602706087122798,0.011519605604310831
19,42,0.0009801666959956333,0.011601758356888139,0.011575798938671748
20,42,0.0009779186108917661,0.011590659176756274,0.011572496928274632
21,42,0.0009755527298894296,0.01159521271198646,0.011498233104745547
22,42,0.0009730696367343592,0.011583119388634114,0.011498095790545145
23,42,0.0009704699440926359,0.011552744771195415,0.011470442302525044
24,42,0.0009677542933995191,0.011537527006625218,0.011493372755746047
25,42,0.0009649233547011819,0.01153643903666199,0.011513039643565814
26,42,0.000961977826489388,0.011531515552681901,0.011563507268826167
27,42,0.0009589184355291488,0.011539300444249213,0.011598541624844074
28,42,0.0009557459366794051,0.011535559597480366,0.011494811251759529
29,42,0.000952461112706777,0.01152917297724385,0.011546745772163074
30,42,0.0009490647740924278,0.011532351431609567,0.011520221903920174
31,42,0.00094555775883209,0.011534030118291167,0.01163774983336528
32,42,0.0009419409322293028,0.011536533493783687,0.011523296646773816
33,42,0.0009382151866819101,0.011526794870870178,0.01153679351011912
34,42,0.0009343814414618769,0.011530765496108887,0.01153643970688184
35,42,0.0009304406424884702,0.011529250590426289,0.01149036429822445
36,42,0.0009263937620948695,0.011525061227253016,0.011665892327825228
37,42,0.000922241798788257,0.011530475227970695,0.011499102525413037
38,42,0.0009179857770034514,0.011526896066279872,0.01153780959546566
39,42,0.000913626746850144,0.01152141252621638,0.011525747179985047
40,42,0.0009091657838537996,0.011527313318381346,0.011503591798245907
41,42,0.0009046039886902867,0.0115254828100935,0.011508824490010738
42,42,0.0008999424869143022,0.011524928309892378,0.01152976709107558
43,42,0.0008951824286816577,0.01152680981833039,0.011524779684841634
44,42,0.0008903249884654961,0.011525807882628865,0.011518607996404171
45,42,0.0008853713647665072,0.011527861400826142,0.011536171262462935
46,42,0.000880322779817216,0.011527468229556744,0.011508273320893447
47,42,0.0008751804792804151,0.01152278167368349,0.01151196117202441
48,42,0.000869945731941816,0.011520606227019663,0.011501431179543336
49,42,0.0008646198293969955,0.011526679755482345,0.011536555737257004
50,42,0.0008592040857327133,0.011524086609753436,0.011504845693707466
51,42,0.0008536998372026809,0.011528789656981113,0.011519488468766213
52,42,0.0008481084418978613,0.011520306294851618,0.011508019591371219
53,42,0.0008424312794113804,0.011525372654042895,0.011506205648183823
