epoch,seed,lr,train_loss,val_loss
1,42,0.001,0.005609713905191017,0.004281343631994198
2,42,0.0009999383779245895,0.005353988037776139,0.004281902932288016
3,42,0.000999753526902683,0.005344022913851728,0.004262640236822122
4,42,0.0009994454925435043,0.00532722406846992,0.004301910672117682
5,42,0.000999014350849922,0.005321311642084334,0.004258861436563379
6,42,0.0009984602081996978,0.005318532938579634,0.004256960346966106
7,42,0.0009977832013192388,0.005303147951361991,0.004241478725281709
8,42,0.0009969834972498627,0.005324670772652252,0.004268970723976107
9,42,0.000996061293306582,0.00529873967012864,0.004233953912797219
10,42,0.0009950168170294207,0.00531191988137819,0.004281842725022751
11,42,0.0009938503261272716,0.005295543418407945,0.004212993553237003
12,42,0.0009925621084143099,0.0052832795338610475,0.004237088758279295
13,42,0.0009911524817389804,0.005307050737536559,0.004302980474141591
14,42,0.0009896217939055723,0.0054542441197307934,0.004243983873440062
15,42,0.0009879704225884047,0.0052932817409983126,0.004222018027897267
16,42,0.0009861987752386398,0.005363028247888058,0.0042749791926539995
17,42,0.0009843072889837514,0.005363673614969445,0.004230718402301564
18,42,0.0009822964305196704,0.00534112323706938,0.004278534078313147
19,42,0.0009801666959956333,0.005329944737950119,0.004220932681003914
20,42,0.0009779186108917661,0.005333539402364927,0.004219897077692782
21,42,0.0009755527298894296,0.005283979406990743,0.004201744217425585
22,42,0.0009730696367343592,0.005335431644629876,0.004221243783831596
23,42,0.0009704699440926359,0.005265657699240719,0.004225591033258859
24,42,0.0009677542933995191,0.005316237409962184,0.00422667373683961
25,42,0.0009649233547011819,0.005301745612395264,0.004237659029005205
26,42,0.000961977826489388,0.005323761545311091,0.004265126402435058
27,42,0.0009589184355291488,0.005339054011944997,0.004276061827755149
28,42,0.0009557459366794051,0.0053163576373925145,0.004293518839403987
29,42,0.000952461112706777,0.005302419092790302,0.004650484660969061
30,42,0.0009490647740924278,0.005348944831323825,0.004362170748850878
31,42,0.00094555775883209,0.005267894834721998,0.004232155378250515
32,42,0.0009419409322293028,0.005311294119426255,0.0043562896933187455
33,42,0.0009382151866819101,0.005296194341854524,0.004208746366202831
34,42,0.0009343814414618769,0.005271296008979365,0.004276465638266767
35,42,0.0009304406424884702,0.005315107980080076,0.00421288565677755
36,42,0.0009263937620948695,0.005258216988295317,0.00422206219723996
37,42,0.000922241798788257,0.005289962053519942,0.004213684964377214
38,42,0.0009179857770034514,0.005273837264690359,0.004465875161044738
39,42,0.000913626746850144,0.005287106732948352,0.004283722942037617
40,42,0.0009091657838537996,0.005310761422644985,0.004390082335756982
41,42,0.0009046039886902867,0.005297368096377132,0.004202430465203875
42,42,0.0008999424869143022,0.005277924882879449,0.00420752159484169
43,42,0.0008951824286816577,0.005262265210750245,0.004227751961854451
44,42,0.0008903249884654961,0.005270687208147877,0.0049610522657851965
45,42,0.0008853713647665072,0.0053435997263986176,0.004258505055023467
46,42,0.000880322779817216,0.005287303920772116,0.004204384886714465
47,42,0.0008751804792804151,0.005244672957460506,0.0042055536965456075
48,42,0.000869945731941816,0.00527076778333571,0.0042447254390401
49,42,0.0008646198293969955,0.005290478266680897,0.004325185628498302
50,42,0.0008592040857327133,0.005281468585007272,0.0042135135325438835
51,42,0.0008536998372026809,0.005273156637578445,0.004259290022994666
